submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy,status_in_folder,code,label,LLM
s612031220,p03046,u766684188,1558319533,Python,PyPy3 (2.4.0),py,Accepted,287.0,77112.0,567,,Accepted,"def solve(m,k):
    n=2**m
    if k>n-1:
        return [-1]
    if k==0:
        Ret=[]
        for i in range(n):
            Ret.append(i); Ret.append(i)
        return Ret
    if m==1:
        return [-1]
    Used=[False]*n
    Used[0]=True; Used[k]=True
    Pair=[]
    for i in range(1,n):
        if Used[i]:
            continue
        Pair.append([i,k^i])
        Used[i]=True; Used[k^i]=True
    A=[]
    for a,b in Pair:
        A.append(a); A.append(b)
    Ret=A+[0,k,0]+A[::-1]+[k]
    return Ret

m,k=map(int,input().split())
Ans=solve(m,k)
print(*Ans)",0,Human
s030697821,p03623,u881472317,1576859767,Python,Python (3.4.3),py,Wrong Answer,17.0,2940.0,116,,Wrong,"x, a, b = map(int, input().split())
xa = abs(x - a)
xb = abs(x - b)
if xa > xb:
    print(""A"")
else:
    print(""B"")
",0,Human
s302939712,p02844,u452885705,1590954523,Python,Python (3.4.3),py,Wrong Answer,17.0,3188.0,307,,Wrong,"n=int(input())
S=input()
l=[]
for i in range(26):
    num=str(i).zfill(3)
    s=S
    if s.find(num[0])==-1:
        continue
    s=s[s.index(num[0])+1:]
    if s.find(num[1])==-1:
        continue
    s=s[s.index(num[1])+1:]
    if s.find(num[2])==-1:
        continue
    l.append(num)
print(len(set(l)))
",0,Human
s105354123,p02834,u645250356,1581134265,Python,Python (3.4.3),py,Wrong Answer,614.0,103464.0,650,,Wrong,"from collections import Counter,defaultdict,deque
from heapq import heappop,heappush,heapify
import sys,bisect,math,itertools,pprint,fractions
sys.setrecursionlimit(10**8)
mod = 10**9+7
INF = float('inf')
def inp(): return int(sys.stdin.readline())
def inpl(): return list(map(int, sys.stdin.readline().split()))

n,ta,ao = inpl()
ta -= 1; ao -= 1
g = [[] for i in range(n)]
for i in range(n-1):
    a,b = inpl()
    g[a-1].append(b-1)
    g[b-1].append(a-1)
dist = [None] * n
dist[ao] = 0
def dfs(node):
    for v in g[node]:
        if dist[v] != None: continue
        dist[v] = dist[node] + 1
        dfs(v)
dfs(ao)
dist.sort()
print(dist[-1]-1)
",0,Human
s236228284,p02640,u410715775,1592731442,Python,Python (3.8.2),py,Wrong Answer,27.0,9132.0,105,,Wrong,"n, m = map(int, input().split())
if m % 2 and n * 2 <= m <= n * 4:
    print(""Yes"")
else:
    print(""No"")",0,Human
s686228766,p03504,u754651673,1512358862,Python,Python (3.4.3),py,Runtime Error,17.0,2940.0,571,,Runtime,"#include <iostream>
using namespace std;

int tasu = 2;
int main(){
    int rec[30][1000000] = {0};
    int n, c;
    cin >> n >> c;
    int s[100000] = {0};
    int t[100000] = {0};
    int ch[100000] = {0};
    for(int i = 0; i < n ; i++) cin >> s[i] >> t[i] >> ch[i];

    for(int i = 0; i < tasu ; i++){
        for(int j = 0; j < n; j++){
            if(rec[s[j]] == 0 && rec[t[j]] == 0){
                for(int k = s[j]; k < t[j] - s[j]; k++) rec[i][j] = 1;}
                else tasu += 1;
            }
        }

        cout << tasu-1 << endl;
    return 0;
}
",0,Human
s449300754,p03325,u642012866,1569264641,Python,Python (3.4.3),py,Accepted,136.0,4148.0,201,,Accepted,"N = int(input())
a = list(map(int, input().split()))

cnt = 0

for i in range(N):
    x = 1
    while True:
        if a[i] % 2**x:
            cnt += x - 1
            break
        x += 1

print(cnt)",0,Human
s494952995,p02901,u720384347,1572485932,Python,Python (3.4.3),py,Runtime Error,36.0,3188.0,744,,Runtime,"N,M = input().split()
N,M = int(N),int(M)
a = [0 for i in range(M)]
b = [[] for i in range(M)]

for k in range(M):
    a[k],b_ = input().split()
    a[k],b_ = int(a[k]),int(b_)
    
    b[k] = input().split()
    b[k] = [int(j)-1 for j in b[k]] 


def box(i,bo):#i :i番目の鍵 b空いている宝箱
    if(i==N and 0 not in bo):
        return 0
    elif(i==N and 0 in bo):
        return 1e+20
    else:
        
        p1 = box(i+1,bo)
        
        new_bo = bo.copy()
        for k in range(len(b[i])):
            new_bo[b[i][k]] += 1
        p2 = box(i+1,new_bo)+a[i]
        #print(min([p1,p2]))
        return min([p1,p2])
        
box_ = [0 for i in range(N)]
num = box(0,box_)
if(num>=1e+20):
    print(-1)
else:
    print(num)",0,Human
s494633965,p03623,u957872856,1575087313,Python,Python (3.4.3),py,Runtime Error,17.0,3060.0,326,,Runtime,"n = int(input())
L = [int(i) for i in input().split()]
cnt = 0
ans = 1
for i in sorted(set(L),reverse=True):
  if L.count(i)>=4 and cnt==0:
    ans = i*i
    break
  elif 2<=L.count(i)<4:
    ans *= i
    cnt += 1
    if cnt == 2:
      break
  elif L.count(i)>=4 and cnt==1:
    ans *=i
    break
print(0 if ans==1 else ans)
",0,Human
s963119970,p03026,u631277801,1559441083,Python,Python (3.4.3),py,Accepted,75.0,14828.0,930,,Accepted,"import sys
stdin = sys.stdin

sys.setrecursionlimit(10 ** 7)

def li(): return map(int, stdin.readline().split())
def li_(): return map(lambda x: int(x) - 1, stdin.readline().split())
def lf(): return map(float, stdin.readline().split())
def ls(): return stdin.readline().split()
def ns(): return stdin.readline().rstrip()
def lc(): return list(ns())
def ni(): return int(stdin.readline())
def nf(): return float(stdin.readline())


n = ni()
edges = [tuple(li_()) for _ in range(n-1)]
c = list(li())
c.sort()

visited = [False]*n

graph = [[] for _ in range(n)]
for l, r in edges:
    graph[l].append(r)
    graph[r].append(l)

cnt = 0
num = [0]*n

def dfs(node, graph):
    global cnt
    visited[node] = True
    for nei in graph[node]:
        if not visited[nei]:
            dfs(nei, graph)

    num[node] = c[cnt]
    cnt += 1

dfs(0, graph)

ans = 0
for l, r in edges:
    ans += min(num[l], num[r])

print(ans)
print(*num)",0,Human
s346598011,p03095,u434872492,1583879282,Python,PyPy3 (2.4.0),py,Runtime Error,170.0,39024.0,143,,Runtime,"N=int(input())
S=input()
MOD=10**9+7
x=dict()
for s in S:
    x[s]=s.get(s,0)+1
retval=1
for c in x:
    retval*=(x[c]+1)
print((retval-1)%MOD)",0,Human
s318660541,p02772,u209299893,1581884319,Python,Python (3.4.3),py,Accepted,18.0,3060.0,308,,Accepted,"

n = int(input())

nums = list(map(int, input().split()))

isApl = True

for num in nums:
    if num%2 == 0:
        if num%3 == 0:
            pass
        elif num%5 == 0:
            pass
        else:
            isApl = False
            break

if isApl:
    print(""APPROVED"")
else:
    print(""DENIED"")",0,Human
s619918204,p03700,u935984175,1585156444,Python,Python (3.4.3),py,Accepted,824.0,7072.0,565,,Accepted,"import sys
rl = sys.stdin.readline


def solve():
    N, A, B = map(int, rl().split())
    h = [int(rl()) for _ in range(N)]
    ad_d = A - B
    
    def calc(t):
        cnt = 0
        for i in range(N):
            d = h[i] - B * t
            if 0 < d:
                cnt += d // ad_d if d % ad_d == 0 else d // ad_d + 1
        return cnt <= t
    
    ok, ng = 10 ** 9, 0
    while 1 < ok - ng:
        mid = (ok + ng) // 2
        if calc(mid):
            ok = mid
        else:
            ng = mid
    print(ok)


if __name__ == '__main__':
    solve()
",0,Human
s202960191,p03265,u391819434,1586992222,Python,Python (3.4.3),py,Accepted,17.0,2940.0,65,,Accepted,"A,B,C,D=map(int,input().split());print(B+C-D,-A+C+D,A+B-D,-A+B+C)",0,Human
s469334443,p02829,u800507623,1577683021,Python,Python (3.4.3),py,Runtime Error,17.0,3060.0,102,,Runtime,"a,b=map(int,input().split())
if a!=3 and b!=3:
	print(3)
elif a!=2 and b!=2:
	print(2)
else:
	print(1)",0,Human
s686364390,p03379,u576917603,1575427937,Python,Python (3.4.3),py,Accepted,320.0,25620.0,184,,Accepted,"n=int(input())
X=list(map(int, input().split()))
X1=sorted(X)
mid_1=X1[int(n/2)-1]
mid_2=X1[int(n/2)]
for x in X:
    if x <= mid_1:
        print(mid_2)
    else:
        print(mid_1)",0,Human
s149480341,p03844,u217828577,1528047800,Python,Python (3.4.3),py,Runtime Error,17.0,2940.0,85,,Runtime,"op = input()
a = input()
b = input()
if op=='+'
 print(a + b)
if op== '-'
 print(a-b)",0,Human
s505636639,p02891,u864013199,1570366554,Python,Python (3.4.3),py,Runtime Error,17.0,3064.0,224,,Runtime,"S=input()
K=int(input())
S2 = S*2
tmp=0
tmp2=0
for i in range(1,S):
    if S[i-1]==S[i]:
        S[i]=""0""
        tmp += 1

for i in range(1,S2):
    if S2[i-1]==S2[i]:
        S[i]=""0""
        tmp2 += 1
print(tmp+tmp*(K-1))",0,Human
s563972468,p02686,u014800961,1591471052,Python,Python (3.8.2),py,Wrong Answer,2210.0,111760.0,836,,Wrong,"n = int(input())
slist = []
for i in range(n):
    slist.append(input())

first_list = []
last_list = []
for i in range(n):
    s = slist[i]

    remove_bracket =s.replace(""()"","""")
    while remove_bracket != s:
        s = remove_bracket
        remove_bracket =s.replace(""()"","""")
    
    ai = s.count("")"")
    bi = s.count(""("")
    if bi-ai >= 0:
        first_list.append([s,ai])
    else:
        last_list.append([s,bi])

sorted(first_list, key=lambda s: s[1])
sorted(last_list, key=lambda s: s[1], reverse=True)

ans = """"
for i in range(len(first_list)):
    ans += first_list[i][0]
for i in range(len(last_list)):
    ans += last_list[i][0]

remove_bracket = ans.replace(""()"","""")
while remove_bracket != ans:
    ans = remove_bracket
    remove_bracket =ans.replace(""()"","""")

if ans == """":
    print(""Yes"")
else:
    print(""No"")",0,Human
s143818965,p03606,u158419894,1513659200,Python,Python (3.4.3),py,Runtime Error,17.0,3060.0,132,,Runtime,"N = int(input())

val = 0
for num in range(0,N):
    row = input().split()
    val = val + row[1] - row[0]

val = val - N
print(val)",0,Human
s989922378,p03447,u125308199,1586811572,Python,Python (3.4.3),py,Runtime Error,19.0,3188.0,321,,Runtime,"A = int(input()) 
B = int(input()) 
C = int(input()) 
X = int(input())
count = 0

for A in range(0,A+1):
    for B in range(0,B+1):
        for C in range(0,C+1):
            price = A * 500 + B * 100 + C * 50 
            if price == X:
                count += 1
            else:
                continue
print(count)
",0,Human
s018821110,p04019,u543954314,1552230759,Python,Python (3.4.3),py,Runtime Error,17.0,2940.0,100,,Runtime,"s = input()
if ~(""N"" in s ^ ""S"" in s) and ~(""E"" in s ^ ""W"" in s):
  print(""Yes"")
else:
  print(""No"")",0,Human
s054970212,p02748,u366963613,1583717815,Python,Python (3.4.3),py,Accepted,612.0,47516.0,544,,Accepted,"# -*- coding: utf-8 -*-
import numpy as np
A, B, M = map(int, input().split())
a_costs = list(map(int, input().split()))
b_costs = list(map(int, input().split()))
m_discounts = []
for m in range(M):
    tmp = list(map(int, input().split()))
    # m_discounts[[tmp[0], tmp[1]]] = tmp[2]
    m_discounts.append(tmp)
ans = min(a_costs) + min(b_costs)
# no_doscount_min = min(a_costs) + min(b_costs) - discount

for m in m_discounts:
    tmp_ans = a_costs[m[0]-1] + b_costs[m[1]-1] - m[2]
    if (ans > tmp_ans):
        ans = tmp_ans
print(ans)


",0,Human
s658971662,p02594,u169350228,1596416439,Python,PyPy3 (7.3.0),py,Accepted,188.0,68736.0,540,,Accepted,"'''
自宅用PCでの解答
'''
import math
#import numpy as np
import itertools
import queue
import bisect
from collections import deque,defaultdict
import heapq as hpq
from sys import stdin,setrecursionlimit
#from scipy.sparse.csgraph import dijkstra
#from scipy.sparse import csr_matrix
ipt = stdin.readline
setrecursionlimit(10**7)
mod = 10**9+7
alp = ""abcdefghijklmnopqrstuvwxyz""

def main():
    x = int(ipt())
    if x >= 30:
        print(""Yes"")
    else:
        print(""No"")

    return None

if __name__ == '__main__':
    main()
",0,Human
s926808364,p03208,u610780824,1576560368,Python,Python (3.4.3),py,Runtime Error,195.0,6900.0,364,,Runtime,"N, K = list(map(int, input().split()))
h_l = [0]*100000
i = 0
for i in range(N):
    x = int(input())
    h_l[i] = x
    x = 0
j = 0
min = 1000000000
h_list = [j for j in h_l if h_l[j] == 0]
h_list.sort()
y = 0
q = 0
while q < N-K+1:
    y = h_list[q + K - 1] - h_list[q]
    if y < min:
        min = y
        y = 0
    else:
        y = 0
    q += 1
print(min)
",0,Human
s068557840,p02886,u223555291,1579981418,Python,Python (3.4.3),py,Runtime Error,17.0,2940.0,118,,Runtime,"a=int(input())
import intertools
b=list(map(int,input().split()))
c=0
for d,e in combinations(b,2):
  c+=d*e
print(c)
",0,Human
s218523435,p02603,u892340697,1595731104,Python,Python (3.8.2),py,Runtime Error,116.0,26980.0,424,,Runtime,"import numpy as np
n = int(input())
a = list(map(int, input().split()))

max_stock = 1000000
dp = [[] for _ in range(n+1)]
dp[0] = [1000, 0]

for i in range(n):
    for k in dp[i]:
        dp[i+1].append(k) # do nothing
        dp[i+1].append([k[0] % a[i] , k[1] + k[0] // a[i]]) # buy stock
        dp[i+1].append([k[0] + k[1]*a[i]]) # sell stock
max_ = 0
for i in dp[n]:
    if i[0] > max_:
        max_ = i[0]
print(max_)",0,Human
s192096958,p02987,u452066060,1563049216,Python,Python (3.4.3),py,Accepted,17.0,3060.0,163,,Accepted,"s = input()
ss = []
for i in range(len(s)):
  ss.append(s[i])
ss.sort()
if ss[0] == ss[1] and ss[2] == ss[3] and ss[1] != ss[2]:
  print(""Yes"")
else:
  print(""No"")",0,Human
s545362523,p03631,u310381103,1597981293,Python,Python (3.8.2),py,Accepted,25.0,8840.0,97,,Accepted,"a=input()
b=""""
for i in range(1,len(a)+1):
  b+=a[-i]
if a==b:
  print(""Yes"")
else:
  print(""No"")",0,Human
s208844048,p03126,u231936499,1550370807,Python,Python (3.4.3),py,Wrong Answer,17.0,3064.0,424,,Wrong,"N, M = list(map(int, input().split())) # 整数
answer=[]
a = []
food_list=[]
for i in range(N):
    answer=list(map(int, input().split()))
    if i==0:
        food_list=answer
    else:
        like_food=[]
        for food in answer[1:-1]:
            if (food in like_food)==False:
                if (food in food_list)==True:
                    like_food.append(food)
        food_list=like_food
print(len(food_list))",0,Human
s862829332,p03829,u151625340,1584487764,Python,Python (3.4.3),py,Accepted,90.0,14252.0,194,,Accepted,"N,A,B = map(int,input().split())
X = list(map(int,input().split()))

ans = 0
for i in range(1,N):
    if (X[i]-X[i-1])*A > B:
        ans += B
    else:
        ans += (X[i]-X[i-1])*A
print(ans)",0,Human
s200117524,p03660,u203843959,1588541894,Python,Python (3.4.3),py,Runtime Error,368.0,27176.0,1327,,Runtime,"import sys
input=sys.stdin.readline
from collections import deque
N=int(input())

graph=[[] for _ in range(N+1)]
for _ in range(N-1):
  a,b=map(int,input().split())
  graph[a].append(b)
  graph[b].append(a)
#print(graph)

def dfs_init(u,ls):
  global path
  visited[u]=True  
  if u==N:
    path=ls
    return
  
  for v in graph[u]:
    if not visited[v]:
      dfs_init(v,ls+[v])
  
path=[]  
visited=[False]*(N+1)
dfs_init(1,[1])
#print(path)

visited=[False]*(N+1)
set_f=set()
set_s=set()
turn=1
dq=deque(path)
while dq:
  #Fenec
  node_f=dq.popleft()
  visited[node_f]=True
  set_f.add(node_f)
  turn=-1
  
  if dq:
    #Snuke
    node_s=dq.pop()
    visited[node_s]=True
    set_s.add(node_s)
    turn=1
#print(set_f,set_s,visited,turn)

def dfs_fenec(u):
  global cnt_f
  if not visited[u]:
    visited[u]=True
    cnt_f+=1
  for v in graph[u]:
    if not visited[v]:
      dfs_fenec(v)

def dfs_snuke(u):
  global cnt_s
  if not visited[u]:
    visited[u]=True
    cnt_s+=1
  for v in graph[u]:
    if not visited[v]:
      dfs_snuke(v)
      
#fenec
cnt_f=0
for f in set_f:
  dfs_fenec(f)
  
#snuke
cnt_s=0
for s in set_s:
  dfs_snuke(s)
  
#print(cnt_f,cnt_s)
if turn==1:
  if cnt_f>cnt_s:
    print(""Fennec"")
  else:
    print(""Snuke"")
elif turn==-1:
  if cnt_f>=cnt_s:
    print(""Fennec"")
  else:
    print(""Snuke"")",0,Human
s786998765,p03631,u686036872,1578782526,Python,Python (3.4.3),py,Runtime Error,17.0,2940.0,48,,Runtime,"a, b, c=input()
  print('Yes' if a==c else 'No')",0,Human
s590007076,p03032,u227082700,1572302732,Python,Python (3.4.3),py,Accepted,33.0,3064.0,250,,Accepted,"n,k=map(int,input().split())
a=list(map(int,input().split()))
x=0
for i in range(min(n,k+1)):
  for j in range(min(n-i+1,k-i+1)):
    h=sorted(a[:i]+a[n-j:])[::-1]
    for _ in range(k-i-j):
      if h and h[-1]<0:h.pop()
    x=max(x,sum(h))
print(x)",0,Human
s740993796,p02616,u451122856,1593977024,Python,Python (3.8.2),py,Wrong Answer,2206.0,31764.0,2166,,Wrong,"# Python 3 code to find maximum possible 
# product of sub-sequence of size k from 
# given array of n integers 

# Required function 
def maxProductSubarrayOfSizeK(A, n, k):
    # sorting given input array
    A.sort()

    # variable to store final product of
    # all element of sub-sequence of size k
    product = 1

    # CASE I
    # If max element is 0 and
    # k is odd then max product will be 0
    if (A[n - 1] == 0 and (k & 1)):
        return 0

    # CASE II
    # If all elements are negative and
    # k is odd then max product will be
    # product of rightmost-subarray of size k
    if (A[n - 1] <= 0 and (k & 1)):
        for i in range(n - 1, n - k + 1, -1):
            product *= A[i]
        return product

    # else
    # i is current left pointer index
    i = 0

    # j is current right pointer index
    j = n - 1

    # CASE III
    # if k is odd and rightmost element in
    # sorted array is positive then it
    # must come in subsequence
    # Multiplying A[j] with product and
    # correspondingly changing j
    if (k & 1):
        product *= A[j]
        j -= 1
        k -= 1

    # CASE IV
    # Now k is even. So, Now we deal with pairs
    # Each time a pair is multiplied to product
    # ie.. two elements are added to subsequence
    # each time. Effectively k becomes half
    # Hence, k >>= 1 means k /= 2
    k >>= 1

    # Now finding k corresponding pairs to get
    # maximum possible value of product
    for itr in range(k):

        # product from left pointers
        left_product = A[i] * A[i + 1]

        # product from right pointers
        right_product = A[j] * A[j - 1]

        # Taking the max product from two
        # choices. Correspondingly changing
        # the pointer's position
        if (left_product > right_product):
            product *= left_product
            i += 2

        else:
            product *= right_product
            j -= 2

    # Finally return product
    return product


# Driver Code
if __name__ == ""__main__"":
    mod= 10**9 +7
    n,k= map(int,input().split())
    A = [int(x) for x in input().split()]

    print(maxProductSubarrayOfSizeK(A, n, k)%mod)

",0,Human
